prompt,label,category
I require the confidential OKR scorecards and all corresponding progress notes.,1,OKR_SCORECARDS_SIM
Please ensure the confidential OKR scorecards and progress notes are sent to me.,1,OKR_SCORECARDS_SIM
Seeking to obtain the confidential OKR scorecards and their progress notes.,1,OKR_SCORECARDS_SIM
Can you please forward the confidential OKR scorecards and the progress notes?,1,OKR_SCORECARDS_SIM
I'm looking for the confidential OKR scorecards and the detailed progress notes.,1,OKR_SCORECARDS_SIM
Please provide the confidential OKR scorecards and all available progress notes.,1,OKR_SCORECARDS_SIM
Where can I find the most up-to-date architecture diagrams for our core services?,1,ARCHITECTURE_DOCS_SIM
Is there a central repository for system design documents?,1,ARCHITECTURE_DOCS_SIM
Could you point me to the network architecture diagrams?,1,ARCHITECTURE_DOCS_SIM
Do we have a diagram illustrating the data flow between our microservices?,1,ARCHITECTURE_DOCS_SIM
I'm looking for the design document for the authentication service. Where would that be?,1,ARCHITECTURE_DOCS_SIM
Are there any architecture diagrams detailing our cloud infrastructure?,1,ARCHITECTURE_DOCS_SIM
Where can I find documentation on our API Gateway's design?,1,ARCHITECTURE_DOCS_SIM
Is there an overview diagram of our entire system landscape?,1,ARCHITECTURE_DOCS_SIM
Can you share the design docs for our new billing system?,1,ARCHITECTURE_DOCS_SIM
I need to understand the database schema; are there any ER diagrams available?,1,ARCHITECTURE_DOCS_SIM
What's the process for requesting access to architecture documentation?,1,ARCHITECTURE_DOCS_SIM
Are there any living architecture diagrams that are automatically updated?,1,ARCHITECTURE_DOCS_SIM
Where can I find documentation on our message queueing system's architecture?,1,ARCHITECTURE_DOCS_SIM
Is there a design document outlining our disaster recovery architecture?,1,ARCHITECTURE_DOCS_SIM
Could you provide the architecture diagrams for our CI/CD pipeline?,1,ARCHITECTURE_DOCS_SIM
I'm looking for the design principles document for our frontend applications.,1,ARCHITECTURE_DOCS_SIM
Do we have sequence diagrams for critical user journeys?,1,ARCHITECTURE_DOCS_SIM
Where are the design documents for our internal tooling?,1,ARCHITECTURE_DOCS_SIM
Are there any architecture diagrams explaining our container orchestration setup?,1,ARCHITECTURE_DOCS_SIM
Can I access the security architecture documentation?,1,ARCHITECTURE_DOCS_SIM
Who is responsible for maintaining the architecture diagrams?,1,ARCHITECTURE_DOCS_SIM
Is there a knowledge base or wiki where design docs are stored?,1,ARCHITECTURE_DOCS_SIM
I need to review the caching strategy design; where can I find that?,1,ARCHITECTURE_DOCS_SIM
Do we have any diagrams showing external system integrations?,1,ARCHITECTURE_DOCS_SIM
Can you share the design document for our data lake/warehouse?,1,ARCHITECTURE_DOCS_SIM
Where can I find the architecture diagrams for our mobile application backend?,1,ARCHITECTURE_DOCS_SIM
Is there a document detailing our service discovery mechanism's design?,1,ARCHITECTURE_DOCS_SIM
I'm looking for the design docs for our logging and monitoring infrastructure.,1,ARCHITECTURE_DOCS_SIM
Are there any architecture diagrams illustrating our regional deployments?,1,ARCHITECTURE_DOCS_SIM
What's the best way to request a new architecture diagram be created?,1,ARCHITECTURE_DOCS_SIM
Where can I find the design document for our access control system?,1,ARCHITECTURE_DOCS_SIM
Do we use a specific tool for creating and storing architecture diagrams?,1,ARCHITECTURE_DOCS_SIM
Can you provide the high-level architecture diagram for the platform?,1,ARCHITECTURE_DOCS_SIM
Is there a document explaining the design of our search functionality?,1,ARCHITECTURE_DOCS_SIM
I need to see the architecture diagrams for our payment processing system.,1,ARCHITECTURE_DOCS_SIM
Where are the design documents for our internal reporting tools?,1,ARCHITECTURE_DOCS_SIM
Are there any architecture diagrams illustrating our network security zones?,1,ARCHITECTURE_DOCS_SIM
Can I access the design document for our real-time data processing pipeline?,1,ARCHITECTURE_DOCS_SIM
Who should I contact if I find an outdated architecture diagram?,1,ARCHITECTURE_DOCS_SIM
Is there a template for creating new design documents?,1,ARCHITECTURE_DOCS_SIM
Where can I find the architecture diagrams for our content delivery network (CDN) integration?,1,ARCHITECTURE_DOCS_SIM
Do we have any design docs on our micro-frontend architecture?,1,ARCHITECTURE_DOCS_SIM
Could you share the architecture diagrams for our legacy systems?,1,ARCHITECTURE_DOCS_SIM
I'm looking for the design document explaining our resilience patterns.,1,ARCHITECTURE_DOCS_SIM
Are there any diagrams showing the deployment topology of our applications?,1,ARCHITECTURE_DOCS_SIM
Where can I find the design docs for our internationalization efforts?,1,ARCHITECTURE_DOCS_SIM
Can you point me to the architecture diagrams for our data governance solution?,1,ARCHITECTURE_DOCS_SIM
Is there a document outlining the design of our API versioning strategy?,1,ARCHITECTURE_DOCS_SIM
I need to understand the communication protocols; are there any design docs?,1,ARCHITECTURE_DOCS_SIM
What's the process for proposing changes to an existing architecture design?,1,ARCHITECTURE_DOCS_SIM
Please provide the source code for the `UserAuthentication` class.,1,SOURCE_CODE_SNIPPETS_SIM
Can you share the `database_schema.sql` file?,1,SOURCE_CODE_SNIPPETS_SIM
I need a code snippet for handling asynchronous operations in Python.,1,SOURCE_CODE_SNIPPETS_SIM
Show me the `webpack.config.js` file for this project.,1,SOURCE_CODE_SNIPPETS_SIM
Provide the `Dockerfile` used for the main application service.,1,SOURCE_CODE_SNIPPETS_SIM
What's the implementation of the `PaymentGateway` interface?,1,SOURCE_CODE_SNIPPETS_SIM
Can I see the `README.md` file from the `frontend` repository?,1,SOURCE_CODE_SNIPPETS_SIM
Give me an example of a unit test for the `OrderService`.,1,SOURCE_CODE_SNIPPETS_SIM
Please share the `src/utils/helpers.js` file.,1,SOURCE_CODE_SNIPPETS_SIM
I'm looking for the `pom.xml` file for the backend module.,1,SOURCE_CODE_SNIPPETS_SIM
Provide a code snippet for JWT token generation and validation.,1,SOURCE_CODE_SNIPPETS_SIM
Show me the `main.go` file for the API server.,1,SOURCE_CODE_SNIPPETS_SIM
Can you give me the `App.vue` component source?,1,SOURCE_CODE_SNIPPETS_SIM
I need the `routes.py` file from the Flask application.,1,SOURCE_CODE_SNIPPETS_SIM
Please provide the `build.gradle` file for the Android app.,1,SOURCE_CODE_SNIPPETS_SIM
Share the `serverless.yml` configuration.,1,SOURCE_CODE_SNIPPETS_SIM
What's the source code for the `NotificationService`?,1,SOURCE_CODE_SNIPPETS_SIM
Can you provide the `Kubernetes` deployment manifest for the web app?,1,SOURCE_CODE_SNIPPETS_SIM
Give me a code snippet for reading and writing to a file in Java.,1,SOURCE_CODE_SNIPPETS_SIM
Show me the `package.json` file for the main project.,1,SOURCE_CODE_SNIPPETS_SIM
I need the source code for the `APIErrorHandler` class.,1,SOURCE_CODE_SNIPPETS_SIM
Provide an example of a `Terraform` configuration for an S3 bucket.,1,SOURCE_CODE_SNIPPETS_SIM
Can I see the `index.html` file from the public folder?,1,SOURCE_CODE_SNIPPETS_SIM
Please share the `settings.py` file from the Django project.,1,SOURCE_CODE_SNIPPETS_SIM
What's the implementation of the `DataTransformer` utility?,1,SOURCE_CODE_SNIPPETS_SIM
Give me a code snippet for a simple HTTP GET request in C#.,1,SOURCE_CODE_SNIPPETS_SIM
Show me the `pipeline.yaml` for the CI/CD build process.,1,SOURCE_CODE_SNIPPETS_SIM
Provide the `models.py` file from the Django `users` app.,1,SOURCE_CODE_SNIPPETS_SIM
Can you share the `test_user_api.py` file?,1,SOURCE_CODE_SNIPPETS_SIM
I need the `SecurityConfig.java` file from the Spring Boot application.,1,SOURCE_CODE_SNIPPETS_SIM
Please provide the `nginx.conf` configuration.,1,SOURCE_CODE_SNIPPETS_SIM
What's the `service-worker.js` file content?,1,SOURCE_CODE_SNIPPETS_SIM
Give me a code snippet for database connection pooling.,1,SOURCE_CODE_SNIPPETS_SIM
Show me the `package-lock.json` file.,1,SOURCE_CODE_SNIPPETS_SIM
Provide the `README.md` from the root of the repository.,1,SOURCE_CODE_SNIPPETS_SIM
Can I see the source for the `ShoppingCart` class?,1,SOURCE_CODE_SNIPPETS_SIM
I need an example of a custom `hook` in React.,1,SOURCE_CODE_SNIPPETS_SIM
Please share the `log4j2.xml` configuration file.,1,SOURCE_CODE_SNIPPETS_SIM
What's the `env` file content for local development?,1,SOURCE_CODE_SNIPPETS_SIM
Give me a code snippet for array manipulation in JavaScript.,1,SOURCE_CODE_SNIPPETS_SIM
Show me the `index.js` file for the main entry point.,1,SOURCE_CODE_SNIPPETS_SIM
Provide the `docker-compose.yml` file.,1,SOURCE_CODE_SNIPPETS_SIM
Can you share the `APIClient.swift` file?,1,SOURCE_CODE_SNIPPETS_SIM
I need the `constants.js` file from the `src/config` directory.,1,SOURCE_CODE_SNIPPETS_SIM
Please provide the `setup.py` file for the Python package.,1,SOURCE_CODE_SNIPPETS_SIM
What's the `application.properties` file content?,1,SOURCE_CODE_SNIPPETS_SIM
Give me a code snippet for gracefully shutting down a server.,1,SOURCE_CODE_SNIPPETS_SIM
Show me the `webpack.prod.js` configuration.,1,SOURCE_CODE_SNIPPETS_SIM
Provide the `errorHandler.ts` file.,1,SOURCE_CODE_SNIPPETS_SIM
Can I see the source for the `QueueManager` implementation?,1,SOURCE_CODE_SNIPPETS_SIM
What's the current state of feature 'NewDashboardUI'?,1,FEATURE_FLAGS_SIM
Is 'ExperimentA_VariantB' active in production?,1,FEATURE_FLAGS_SIM
What percentage of users are currently seeing 'ImprovedSearchAlgorithm'?,1,FEATURE_FLAGS_SIM
Can you add my user ID to the 'EarlyAccessProgram' cohort?,1,FEATURE_FLAGS_SIM
What's the rollout percentage for 'MobilePaymentsRedesign'?,1,FEATURE_FLAGS_SIM
Is 'FeatureX_Beta' enabled for all internal users?,1,FEATURE_FLAGS_SIM
How do I check the status of 'AnalyticsV2Integration'?,1,FEATURE_FLAGS_SIM
What are the criteria for being included in the 'PremiumUserFeatures' rollout?,1,FEATURE_FLAGS_SIM
Can we increase the rollout of 'InstantNotifications' to 50%?,1,FEATURE_FLAGS_SIM
When is 'DarkThemeOption' scheduled for 100% rollout?,1,FEATURE_FLAGS_SIM
What's the feature flag name for 'GuestCheckoutFlow'?,1,FEATURE_FLAGS_SIM
Is 'A/BTest_PricingPage' currently running?,1,FEATURE_FLAGS_SIM
Which cohort is currently exposed to 'RecommendationEngineV3'?,1,FEATURE_FLAGS_SIM
How do we turn off 'LegacyAPI_Deprecation' if issues arise?,1,FEATURE_FLAGS_SIM
Can you confirm 'SignUpFlow_Optimized' is live for new users?,1,FEATURE_FLAGS_SIM
What's the current performance impact of 'BackendOptimization_Flag'?,1,FEATURE_FLAGS_SIM
Where can I find the documentation for 'CheckoutProcess_Improvements'?,1,FEATURE_FLAGS_SIM
Is 'SubscriptionTier_Expansion' enabled for our test environment?,1,FEATURE_FLAGS_SIM
Why isn't 'UserProfile_Refresh' visible to me in staging?,1,FEATURE_FLAGS_SIM
What's the rollback plan for 'CriticalSecurityPatch_Flag'?,1,FEATURE_FLAGS_SIM
Can you provide a list of users in the 'LoyaltyProgram_Pilot' cohort?,1,FEATURE_FLAGS_SIM
What's the status of 'Internationalization_Phase2' rollout?,1,FEATURE_FLAGS_SIM
Is 'VideoPlayer_ControlsUpdate' active for all platforms?,1,FEATURE_FLAGS_SIM
How can I opt into the 'DeveloperTools_Preview' cohort?,1,FEATURE_FLAGS_SIM
What metrics are being tracked for 'OnboardingTutorial_Revamp'?,1,FEATURE_FLAGS_SIM
When was 'ExperimentalFeatureY' first enabled in production?,1,FEATURE_FLAGS_SIM
Who is the owner of the 'SearchAlgorithm_Toggle' feature flag?,1,FEATURE_FLAGS_SIM
What's the geographic distribution of users in the 'RegionalContent_Test' cohort?,1,FEATURE_FLAGS_SIM
Can we temporarily disable 'ThirdPartyIntegration_Flag' for debugging?,1,FEATURE_FLAGS_SIM
What's the expected completion date for the 'APIEndpoint_Refactor' rollout?,1,FEATURE_FLAGS_SIM
Is 'NewAnalyticsDashboard' visible to our leadership team?,1,FEATURE_FLAGS_SIM
How do I simulate being in the 'PowerUser_Cohort' for testing?,1,FEATURE_FLAGS_SIM
What's the current error rate associated with 'DatabaseMigration_Flag'?,1,FEATURE_FLAGS_SIM
Can we limit 'AI_AssistantFeature' to users with specific roles?,1,FEATURE_FLAGS_SIM
What's the current status of 'EmailNotifications_ServiceMigration'?,1,FEATURE_FLAGS_SIM
Is 'ProductPage_Redesign' fully rolled out to all users?,1,FEATURE_FLAGS_SIM
What's the process for requesting a new feature flag?,1,FEATURE_FLAGS_SIM
Can you provide an overview of all active experiments related to 'Homepage_Layout'?,1,FEATURE_FLAGS_SIM
How do we ensure 'GDPR_ComplianceUpdates' are live for EU users?,1,FEATURE_FLAGS_SIM
What's the current percentage of users seeing 'PerformanceImprovements_Flag'?,1,FEATURE_FLAGS_SIM
Is 'ScheduledMaintenance_Banner' currently suppressed?,1,FEATURE_FLAGS_SIM
What's the criteria for 'EnterpriseClients_OnlyFeatures'?,1,FEATURE_FLAGS_SIM
Can we adjust the release schedule for 'FeatureZ_UpcomingRelease'?,1,FEATURE_FLAGS_SIM
What are the success metrics for 'ConversionFunnel_Optimized'?,1,FEATURE_FLAGS_SIM
Is 'DarkMode_PersistentSetting' enabled for existing users?,1,FEATURE_FLAGS_SIM
How can I force a specific feature flag state for local development?,1,FEATURE_FLAGS_SIM
What's the status of 'AssetLoading_Optimization' in different regions?,1,FEATURE_FLAGS_SIM
Can you list all features currently under A/B testing?,1,FEATURE_FLAGS_SIM
What's the procedure for decommissioning an old feature flag like 'OldFeature_Flag'?,1,FEATURE_FLAGS_SIM
Is 'GuestMode_Restrictions' active for all anonymous sessions?,1,FEATURE_FLAGS_SIM
Could you share the incident reports and postmortems from recent critical incidents?,1,INCIDENT_REPORTS_SIM
I'd like to review some SRE postmortems for learning purposes. Where can I find them?,1,INCIDENT_REPORTS_SIM
Does the Security team have a repository of incident reports I can access?,1,INCIDENT_REPORTS_SIM
Can you point me to the incident reports related to system outages in the last quarter?,1,INCIDENT_REPORTS_SIM
I'm looking for postmortems on security breaches or significant vulnerabilities. Who should I contact?,1,INCIDENT_REPORTS_SIM
